ID	Day1	Day2	Day3	Day6	Day8	Day12
PF3D7_0525500	6.777383	6.316628	6.35272	6.206491	5.902433	5.824728
PF3D7_0525600	7.704517	7.654372	7.558312	7.59043	7.401727	7.230648
PF3D7_0525700	8.367715	8.508012	7.626475	7.773162	7.23708	5.925704
PF3D7_0525800	6.529973	8.018699	8.928454	7.83588	7.787997	8.175955
PF3D7_0525900	6.817666	6.979732	7.825668	8.264451	8.677521	8.689191
PF3D7_0526000	5.949053	5.802542	5.346774	5.680346	5.749264	5.816483
PF3D7_0526100	4.374441	4.574518	4.159447	4.872518	6.296531	6.437548
PF3D7_0526200.1	7.304046	7.326726	7.108014	7.393536	7.790172	7.34762
PF3D7_0526200.2	7.304046	7.326726	7.108014	7.393536	7.790172	7.34762
PF3D7_0526300	7.953492	7.570677	7.399173	7.474251	8.025576	8.256792
PF3D7_0526400	4.387198	4.365476	4.36963	4.674147	4.765361	5.11381
PF3D7_0526500	6.315686	6.056557	6.275018	6.146233	5.950409	6.0008
PF3D7_0526600	5.375749	5.499802	5.362893	5.490753	5.294593	5.457031
PF3D7_0526700	6.207883	6.364486	6.239263	6.004956	6.242965	6.411588
PF3D7_0526800	8.906176	8.57293	8.247381	8.093978	8.355231	8.296344
PF3D7_0526900	5.843687	5.767531	4.966967	5.52736	5.960362	5.946551
PF3D7_0527000	8.222773	8.937182	8.537375	8.721956	8.706455	7.648964
PF3D7_0527100	9.494007	9.615957	9.030716	8.883748	9.09819	9.476693
PF3D7_0527200	6.426751	6.079238	5.425695	5.526334	5.487863	5.580966
PF3D7_0527300	8.837504	8.638885	8.45062	8.543289	8.959477	8.781201
PF3D7_0527400	6.501665	6.295751	6.548682	6.685653	6.176721	7.035317
PF3D7_0527500	9.00144	8.884581	8.659036	8.418332	8.626345	8.768811
PF3D7_0527600	7.246528	7.018093	6.954101	6.969539	6.895698	6.437272
PF3D7_0527900	6.541435	6.419513	6.367488	6.574294	6.710799	6.575363
PF3D7_0528000	6.135107	6.192125	6.096797	5.967147	5.573446	5.797765
PF3D7_0528100	6.375921	6.283102	6.2117	6.130647	6.154295	6.211715
PF3D7_0528200	5.785828	5.331412	5.297379	5.068184	4.988256	5.173399
PF3D7_0528300	4.153392	5.011722	4.500108	4.813906	4.26766	4.284528
PF3D7_0528400	6.822335	8.223746	8.438752	8.743886	9.521981	9.98913
PF3D7_0528500	6.44917	6.352548	6.590107	6.788144	6.93715	7.681953
PF3D7_0528600	8.158905	8.309697	8.379852	8.215191	8.823597	9.92971
PF3D7_0528700	8.161218	7.659811	7.854093	7.551919	7.438648	6.633477
PF3D7_0528800	5.449762	5.386094	5.835418	5.352968	4.996713	4.790117
PF3D7_0528900	7.145056	6.807443	7.700919	8.067391	8.461102	8.329249
PF3D7_0529000	8.140592	7.966586	7.706744	7.241655	7.373674	7.014472
PF3D7_0529100	5.321192	5.206878	5.448266	5.499277	5.337062	6.063721
PF3D7_0529200	7.516829	8.147153	8.035731	7.978681	8.119475	7.848576
PF3D7_0529300	6.227529	6.171611	5.929004	6.205545	6.806731	6.06581
PF3D7_0529400.1	6.299188	6.793241	6.367028	6.473344	6.567566	6.350396
PF3D7_0529400.2	6.454786	6.907389	6.555329	6.660266	6.838614	6.551298
PF3D7_0529500	5.066229	4.832618	4.534221	4.470251	4.346335	5.793129
PF3D7_0529700	5.017928	4.736699	4.857669	4.883066	4.985659	4.905195
PF3D7_0529800	5.397824	5.793661	5.347883	5.480728	5.125159	5.153886
PF3D7_0529900	9.988139	9.860897	9.58643	9.567782	9.774801	10.229232
PF3D7_0530000	5.517597	4.965527	5.363684	5.971093	5.77007	4.978326
PF3D7_0530100	4.037891	4.07144	3.68454	4.114298	4.011392	4.574229
PF3D7_0530200	7.354694	7.645165	7.610348	7.239924	7.331206	6.984431
PF3D7_0530300	5.461	6.125068	5.912041	6.026477	6.091818	6.580486
PF3D7_0530400	5.709879	5.371453	5.547824	5.763028	5.420429	5.841342
PF3D7_0530500	5.227995	5.316584	5.518737	5.582163	5.208188	5.962738
PF3D7_0530600	7.007469	6.266829	6.132984	6.368924	6.026961	7.055584
PF3D7_0530700	5.379585	5.457816	5.17871	4.97695	5.001641	5.517242
PF3D7_0530800	8.550354	8.812519	9.436119	10.338304	11.44188	11.223219
PF3D7_0530900	4.153172	4.68419	4.571988	4.790673	4.722627	4.688893
PF3D7_0531000	4.440118	4.481735	3.978288	4.292728	4.152581	4.650248
PF3D7_0531100	4.44104	4.71962	4.490125	4.84529	5.50813	5.181525
PF3D7_0531200	4.093414	3.919252	3.836169	3.765936	4.267072	4.272541
PF3D7_0531300	4.512875	4.824497	4.991967	4.774	4.939302	5.060559
PF3D7_0531400	5.557409	5.372173	5.510207	5.363603	5.122575	5.414382
PF3D7_0532100	10.867186	10.140584	9.209357	7.920391	7.966979	5.461885
PF3D7_0532200	5.921308	5.79925	5.631145	6.526728	7.607211	8.248073
PF3D7_0532300	6.918804	5.186929	5.787925	4.718237	4.749516	4.70557
PF3D7_0532400	6.712103	6.91223	5.434803	5.495636	5.08638	4.672111
PF3D7_0532600	7.450411	6.896756	5.852318	5.039214	5.911656	5.445781
PF3D7_0532700	4.334843	4.096995	3.991441	4.41517	4.092109	4.014757
PF3D7_0532800	6.235808	4.392425	5.05448	4.725759	4.607142	5.209008
PF3D7_0532900	5.814673	4.940556	5.548198	5.468318	5.448342	5.204216
PF3D7_0533000	5.261741	4.630604	4.625214	4.537926	4.347757	4.547718
PF3D7_0533100	5.619488	5.639513	5.284695	5.282622	5.194315	5.485976
PF3D7_0600100	5.64289	5.3844	5.517324	5.626786	5.622388	5.616889
PF3D7_0600200	5.739629	5.207273	5.711406	5.219739	5.350424	5.499895
PF3D7_0600300	6.617308	6.301041	6.623274	6.650304	6.592184	7.233044
PF3D7_0600400	4.593735	4.394956	4.727613	4.659062	4.620686	4.950077
PF3D7_0600500	5.833774	5.886244	5.596145	4.930614	4.906687	5.531009
PF3D7_0600600	7.656836	7.558183	7.600453	7.44184	7.558183	7.272861
PF3D7_0600700	6.74123	6.201299	6.021063	6.326758	6.14688	6.468517
PF3D7_0600800	7.657017	7.214807	7.332111	6.948978	6.915659	7.487972
PF3D7_0600900	5.759971	4.877735	5.079153	5.045908	5.225828	5.075837
PF3D7_0601000	5.532752	4.87361	5.086976	4.982836	4.632119	5.195038
PF3D7_0601100	7.19465	5.627901	6.925808	6.178972	5.704582	6.57668
PF3D7_0601200	6.91029	5.058176	4.309111	4.06794	3.99177	4.430875
PF3D7_0601300	5.895759	6.178992	6.800781	6.41904	6.078143	6.078143
PF3D7_0601400	4.434848	4.233621	4.554502	4.784808	4.448781	5.538179
PF3D7_0601600	4.85916	4.832679	4.409102	5.196901	5.443104	5.338694
PF3D7_0601700	7.838557	6.9486	6.561332	6.513736	6.750332	7.98001
PF3D7_0602000	5.378007	5.497441	5.918594	6.08562	5.879142	5.153549
PF3D7_0602100	6.24262	5.839002	5.839339	6.0288	5.927904	5.538408
PF3D7_0602400	6.701061	6.646935	6.169641	6.01303	5.98684	6.416078
PF3D7_0602500	9.889067	9.355536	8.755202	8.518576	8.617776	8.876352
PF3D7_0602600	5.716638	5.673698	5.820219	5.551393	5.539734	5.466319
PF3D7_0602700	4.559388	4.50577	4.958146	5.105005	5.194152	4.852545
PF3D7_0602800	4.673536	4.781733	5.123097	4.893997	5.051049	5.304408
PF3D7_0602900	5.39732	5.73837	5.637623	5.637623	6.381633	6.112698
PF3D7_0603000	6.761057	6.868047	6.945301	6.926849	6.675626	6.690184
PF3D7_0603100	5.43695	5.91476	5.156983	6.288317	6.54931	6.067713
PF3D7_0603200	6.176513	6.576997	6.292716	6.128729	6.249967	6.724552
PF3D7_0603300	6.509886	5.455655	5.159153	5.2239	5.106875	5.766048
PF3D7_0603400	4.926575	4.752447	4.621911	4.727792	4.588024	4.555672
PF3D7_0603500	6.639658	7.739612	6.927892	6.741684	7.132167	6.630209
PF3D7_0603600	5.767303	5.663058	5.786745	5.741256	5.836618	5.717087
PF3D7_0603700	7.577211	7.84836	7.043643	7.595028	7.107002	7.153125
PF3D7_0603800	5.507343	6.010429	5.690575	5.819053	5.957622	5.988162
PF3D7_0604000	5.198895	4.971261	5.197694	5.212251	5.131245	5.013236
PF3D7_0604100	4.548054	5.564656	4.923393	4.796281	4.621545	4.552559
PF3D7_0604200	9.106281	8.609047	8.546306	7.434938	7.824195	8.491797
PF3D7_0604300	5.545634	5.759674	5.444916	5.327776	5.243295	4.688631
PF3D7_0604400	5.82863	5.037942	5.705065	6.729421	7.238793	8.113637
PF3D7_0604500	7.167922	7.129965	7.08047	7.062331	6.757507	6.288499
PF3D7_0604600	5.210378	5.361909	5.010568	5.09308	5.191212	5.215437
PF3D7_0604700	7.405259	7.781783	6.574233	6.60586	7.100459	7.847079
PF3D7_0604800	5.114385	4.753588	4.977232	4.674109	4.861306	4.908815
PF3D7_0604900	8.397743	8.541841	8.57655	9.590007	9.921535	9.932136
PF3D7_0605000	5.635871	5.898523	5.82123	5.610623	5.452422	6.45673
PF3D7_0605100	7.693071	7.552064	7.589791	7.3645	7.330756	7.028909
PF3D7_0605200	7.562439	8.8723	8.219371	8.822948	9.299937	9.24506
PF3D7_0605300	8.203878	8.69494	9.138394	9.612247	9.638893	9.367218
PF3D7_0605400	5.58683	5.592086	5.923171	5.69565	6.333538	6.723033
PF3D7_0605500	4.620635	4.904894	4.803629	5.138579	5.144687	5.238878
PF3D7_0605600	4.754577	4.972844	5.082865	5.18108	5.376935	5.666375
PF3D7_0605700	5.716372	5.562046	6.195325	5.613227	6.661072	6.451091
PF3D7_0605800	5.234203	5.279562	5.359207	4.984937	5.203191	5.549485
PF3D7_0605900	8.112469	8.670418	9.350363	9.150829	9.385348	9.7722
PF3D7_0606000	5.923282	6.168158	5.875132	5.65154	6.50115	5.966932
PF3D7_0606100	6.320491	5.906416	5.826963	5.630992	5.679363	5.337344
PF3D7_0606200	9.502884	9.588894	9.738734	9.671703	10.144782	10.692165
PF3D7_0606500	6.01895	5.852637	5.783648	5.525106	5.552425	5.475907
PF3D7_0606600	7.125986	6.800232	6.937483	6.789757	6.905301	6.390318
PF3D7_0606700	6.280271	6.394983	6.082218	6.083004	6.244264	5.917265
PF3D7_0607000	8.544138	8.131772	7.646304	7.491508	7.473695	7.711285
PF3D7_0607300	6.255514	6.708124	6.606538	6.878652	6.559451	5.993569
PF3D7_0607400	3.585857	2.996163	3.31983	3.56935	3.632675	4.187518
PF3D7_0607600	5.244151	6.465574	5.585868	6.003381	5.321655	5.641443
PF3D7_0607700	6.255831	7.309012	7.246583	7.98776	8.116845	8.036705
PF3D7_0607800	6.033616	5.975847	6.077782	5.875008	6.269346	5.806776
PF3D7_0607900	5.058786	5.042785	5.224713	4.873774	5.116874	5.317728
PF3D7_0608000	6.84329	6.941683	6.328791	6.453161	6.805543	6.368744
PF3D7_0608100	6.651165	6.757817	6.267438	6.300311	6.257369	6.205155
PF3D7_0608200	5.119824	4.961485	5.094367	5.303245	5.69095	5.491043
PF3D7_0608300	5.713408	5.740716	5.512612	5.45271	5.926378	6.152358
PF3D7_0608310	5.740193	5.39874	5.176481	5.520555	5.609483	5.507371
PF3D7_0608400	6.807648	7.378422	7.496467	7.336519	7.590176	7.127312
PF3D7_0608500	8.340432	8.454638	7.831239	7.670229	7.876869	8.032971
PF3D7_0608600	6.558647	6.415294	7.075503	7.34607	7.712765	7.745052
PF3D7_0608700	7.514778	6.392894	6.262598	6.240747	6.18688	6.142894
PF3D7_0608800	10.320298	9.793503	9.707641	9.99341	10.261687	9.981593
PF3D7_0608900	4.902678	4.788924	4.923673	5.222829	4.909975	4.930675
PF3D7_0609000	5.932806	5.774555	5.779704	5.612171	5.614814	5.576436
PF3D7_0609100	8.612188	8.330925	8.062503	8.654994	9.237526	9.756901
PF3D7_0609200	6.341377	6.078154	6.092103	5.582294	5.263471	6.334985
PF3D7_0609300	4.63058	4.734815	4.846078	5.183523	5.340715	5.736871
PF3D7_0609400	5.494906	5.689936	5.72564	5.117209	5.902995	7.612948
PF3D7_0609500	4.061592	4.528479	3.77199	4.456826	3.921731	4.163098
PF3D7_0609700	6.884426	6.684466	6.952852	7.035425	7.029087	7.362027
PF3D7_0609900	4.156261	4.172928	4.382235	4.541877	4.420338	4.11127
PF3D7_0610100	5.949932	5.748748	5.501425	5.194116	5.673572	5.42569
PF3D7_0610200	5.017972	5.945972	6.592317	6.186639	6.628021	5.777619
PF3D7_0610400	8.776616	9.060991	8.570608	8.541715	9.032813	9.181894
PF3D7_0610500	5.785853	6.416651	5.889966	5.559173	6.878344	7.210757
PF3D7_0610600	7.492987	6.951027	6.837833	6.87893	7.351854	6.80962
PF3D7_0610700	7.464562	6.831854	6.690624	6.978588	6.426313	6.727821
PF3D7_0610800	9.38972	8.686359	8.499664	8.129075	8.210018	7.524041
PF3D7_0610900	6.215766	5.999287	6.043322	5.873191	6.055749	5.36709
PF3D7_0611000	9.047649	10.098921	9.774799	10.691758	12.309056	11.686703
PF3D7_0611400	4.260132	3.900241	3.935438	3.862668	4.157443	4.202818
PF3D7_0611800	4.591511	4.471848	4.52264	4.79427	4.44144	4.144956
PF3D7_0612200	5.542628	6.323248	6.082444	6.432113	6.701631	6.59709
PF3D7_0612600	6.974118	6.937074	6.850667	6.841489	6.796851	6.375867
PF3D7_0612700	7.052845	8.70471	8.415764	8.182981	8.474517	8.378696
PF3D7_0612900	7.737852	6.92895	7.108476	7.355602	7.834346	7.305546
PF3D7_0613300	4.376143	5.40314	5.14501	5.00888	4.842643	5.080829
PF3D7_0613400	7.388702	8.182243	7.626757	7.878181	7.850709	8.988552
PF3D7_0613500	5.023586	5.227011	5.513532	5.197201	5.417751	5.206842
PF3D7_0613600	4.59404	4.782153	4.662186	4.701533	4.949799	4.931769
PF3D7_0613700	7.710004	7.785759	7.348441	7.742579	8.278137	8.357954
PF3D7_0613800	5.941065	6.798609	6.186417	5.985794	5.878255	6.04467
PF3D7_0613900	5.295847	5.430262	6.497985	5.787737	5.328265	5.991382
PF3D7_0614000	5.942691	5.970544	6.113131	5.763157	5.506627	5.593042
PF3D7_0614100	5.249758	5.571766	5.798555	5.99974	5.695265	5.563927
PF3D7_0614200	4.393699	3.974108	5.066007	4.069127	5.058685	4.720863
PF3D7_0614300	7.545678	7.844062	7.416404	7.148757	6.767209	6.361072
PF3D7_0614400	6.175572	6.278881	6.327066	5.73465	6.146142	6.402329
PF3D7_0614500	8.801077	8.285494	8.122206	7.959627	7.883525	7.740219
PF3D7_0614800	5.789325	5.625021	5.478542	5.961251	6.490582	5.849732
PF3D7_0614900	5.263054	6.269177	6.030907	6.217979	6.013749	6.747618
PF3D7_0615000	7.27531	6.922562	6.916933	7.04175	7.970142	8.749291
PF3D7_0615100	6.672133	6.99608	7.633154	7.733151	7.915789	7.665214
PF3D7_0615200	5.945858	5.491913	4.463431	5.050569	4.936471	7.466034
PF3D7_0615300	7.048458	7.198098	7.025433	7.244756	7.51919	8.126326
PF3D7_0615400	7.313843	7.16741	6.43212	6.333784	6.342095	6.26749
PF3D7_0615500	6.627887	7.646943	6.865012	7.257497	7.374435	7.714345
PF3D7_0615600	6.735702	6.503318	6.357644	5.973059	5.95671	6.101174
PF3D7_0615700	7.400343	7.694896	7.720651	7.741928	7.500549	8.516601
PF3D7_0615800	6.943214	7.275491	6.823216	6.888295	6.80979	6.597907
PF3D7_0615900	5.756786	5.724396	5.661388	5.801496	5.8332	5.772301
PF3D7_0616000	7.096599	6.78191	6.927585	6.914729	6.96374	5.931811
PF3D7_0616200	6.198377	6.928032	6.872252	6.37713	6.877074	6.265459
PF3D7_0616400	5.446543	5.072009	4.973887	4.825805	5.125422	4.862749
PF3D7_0616600	5.242752	5.198735	5.012867	5.761236	5.952943	6.764869
PF3D7_0616700	6.442437	6.233017	6.023662	6.180147	5.990136	6.494532
PF3D7_0616800	8.327095	8.543378	8.162842	8.533607	8.52453	9.031124
PF3D7_0616900	5.581065	5.328696	5.401797	5.288484	5.186057	5.583183
PF3D7_0617100	7.230549	6.947649	6.904294	6.831624	6.865075	6.783989
PF3D7_0617200	7.062703	6.964676	6.677923	6.79375	6.81335	7.171094
PF3D7_0617400	5.630137	5.375736	5.548818	5.638869	5.445238	5.644085
PF3D7_0617500	5.966468	5.29559	4.824215	4.971021	5.219944	6.579287
PF3D7_0617600	5.24504	3.964407	4.181915	4.459147	3.97936	3.941681
PF3D7_0617700	5.640808	4.925043	4.514874	4.862506	5.337403	5.134716
PF3D7_0617800	8.972071	9.821644	8.922539	9.012606	9.962461	9.227263
PF3D7_0617900	7.74831	7.9398	7.722063	8.236273	8.889689	9.352656
PF3D7_0618000	3.776087	4.536391	4.210278	4.321339	4.036334	4.097882
PF3D7_0618100	5.766306	5.76372	5.949017	5.193347	6.02691	6.502455
PF3D7_0618400	7.642274	7.690116	7.518034	8.078576	8.516394	8.321421
PF3D7_0618500	7.726914	8.391237	8.433599	8.607517	8.970266	9.77941
PF3D7_0618600	7.590439	8.037693	7.962463	8.75175	8.0028	9.018266
PF3D7_0619000.1	5.478318	5.510017	5.151748	5.377123	5.558543	5.202761
PF3D7_0619000.2	5.478318	5.510017	5.151748	5.377123	5.558543	5.202761
PF3D7_0619100	6.313531	5.817282	5.172875	5.165658	5.259143	5.475037
PF3D7_0619200	5.601766	5.531277	5.155549	5.280231	5.222506	5.025564
PF3D7_0619300	5.389408	4.810999	5.539049	5.497026	5.554733	6.888482
PF3D7_0619400	9.489062	9.546376	8.961639	8.674677	8.565301	7.649499
PF3D7_0619500	5.762546	5.920482	5.301617	4.879144	4.914074	5.334403
PF3D7_0619800	3.914299	3.423809	2.975324	3.466767	3.983551	4.027639
PF3D7_0619900	6.300529	5.928138	5.831365	5.773554	6.426313	6.375054
PF3D7_0620000	4.83549	5.177139	4.864301	5.203144	4.929065	5.234332
PF3D7_0620400	5.62	5.647685	6.075441	5.539724	5.945879	5.195964
PF3D7_0620700	4.461384	5.2582	5.970797	5.014449	5.474316	4.996112
PF3D7_0621000	4.752441	4.189269	4.20596	3.886188	4.007642	3.390124
PF3D7_0621100	4.929241	5.509024	5.465594	5.784091	5.821768	5.799592
PF3D7_0621200	9.965675	8.811915	9.00372	8.884824	9.234765	9.691274
PF3D7_0621300	7.05663	6.150578	6.356284	6.63946	6.669983	6.557281
PF3D7_0621400	7.623556	8.148125	8.873088	9.825588	10.59176	10.588227
PF3D7_0621500	5.856867	4.969025	4.691439	5.137765	5.012377	5.915201
PF3D7_0621700	4.766252	4.527134	4.859526	4.488255	4.418812	4.421917
PF3D7_0621800	4.417035	5.487424	4.625872	5.360266	6.117653	6.592913
PF3D7_0621900	5.725655	5.210177	4.87108	4.935007	5.242502	5.512003
PF3D7_0622100	5.391512	5.255801	5.702566	6.00339	6.029463	5.481367
PF3D7_0622200	7.207849	6.556627	6.627363	6.639552	6.540807	6.663698
PF3D7_0622300	5.315985	5.487303	5.297116	5.093864	5.257041	5.81972
PF3D7_0622500	5.67108	5.657407	5.674106	6.052562	5.956151	5.871753
PF3D7_0622800	6.459878	6.267708	5.993958	5.880254	5.931704	5.893277
PF3D7_0622900	5.618519	5.167169	5.482809	4.873754	4.822225	4.6754
PF3D7_0623000	8.125269	7.660218	8.772324	7.785339	7.726348	9.12343
PF3D7_0623100	7.825833	7.672012	7.725388	7.395992	7.189658	7.180493
PF3D7_0623200	6.987182	6.456187	6.569089	7.205542	7.941107	7.967821
PF3D7_0623300	5.967077	6.398634	5.752259	5.967437	6.897364	6.94687
PF3D7_0623400	5.11754	5.309997	5.337885	5.615885	5.943711	6.037038
PF3D7_0623500	5.584246	5.857014	5.883759	5.909768	5.69729	6.542048
PF3D7_0623600	8.896184	8.750697	8.656284	8.396916	7.959426	7.208192
PF3D7_0623700	5.361373	5.577152	5.676529	5.704043	5.600049	5.471194
PF3D7_0623800	6.414855	5.842804	6.560041	5.604562	5.651846	6.088179
PF3D7_0623900	6.100331	5.918388	6.032529	6.150732	6.32801	6.752881
PF3D7_0624000	9.235349	9.066495	8.393365	8.246152	8.106999	7.564367
PF3D7_0624100	6.209655	6.830999	6.663055	7.076911	7.429427	7.311149
PF3D7_0624200	4.949293	5.265209	5.026612	4.885652	5.349616	5.921956
PF3D7_0624300	6.094552	6.309994	6.559442	7.053496	6.965943	7.635865
PF3D7_0624400	5.474816	5.278766	4.937683	4.934238	4.592479	4.912946
PF3D7_0624500	9.190118	10.217401	9.599894	10.290656	10.996015	11.102031
PF3D7_0624600	6.960493	6.836644	6.630406	6.461215	6.32396	6.266924
PF3D7_0624700	8.009978	9.026838	8.405142	8.479685	7.963519	8.085013
PF3D7_0624800	4.128086	4.359724	4.55643	4.522282	4.385927	4.678341
PF3D7_0625000.1	6.032809	6.692954	6.870661	6.725279	6.695597	6.289747
PF3D7_0625000.2	5.51545	6.096302	6.263564	5.965891	6.089033	5.619881
PF3D7_0625100	5.825959	6.352085	7.281058	8.456789	9.421832	10.056692
PF3D7_0625300	5.524012	6.315056	5.227961	5.419648	5.446033	5.47948
PF3D7_0625600	7.040048	6.59655	6.273158	6.548092	6.232664	5.795606
PF3D7_0625700	4.715546	5.258663	4.409134	4.724455	5.184876	4.279618
PF3D7_0625800	5.037218	4.797252	4.909722	4.557091	4.56506	5.172886
PF3D7_0625900	4.962306	4.143305	4.924393	4.264479	4.858072	5.460836
PF3D7_0626000	5.491409	5.257543	5.272546	5.686809	5.498469	5.539439
PF3D7_0626100	6.865305	7.047957	6.730679	6.628371	6.649524	6.658996
PF3D7_0626200	4.378743	4.661452	4.1881	4.863629	4.800222	4.292339
PF3D7_0626300	5.823026	7.126053	6.527897	6.238197	6.055778	6.032677
PF3D7_0626400	6.969177	7.856078	7.574818	7.992304	8.357686	8.91359
PF3D7_0626800	8.253387	8.167109	7.486957	6.771602	6.94588	6.125644
PF3D7_0627100	6.927606	6.928948	7.11806	7.145756	6.915595	7.005903
PF3D7_0627700	7.849783	7.931284	7.612479	7.245044	7.185751	6.736916
PF3D7_0627800	6.954096	6.659327	6.81812	6.31363	6.136635	5.67156
PF3D7_0627900	5.222769	6.245493	6.102124	5.096353	5.653741	6.186408
PF3D7_0628100	5.053253	5.786605	5.786605	5.809079	5.889149	5.639056
PF3D7_0628200	8.952436	9.241983	9.006933	8.914088	8.700352	8.365319
PF3D7_0628500	5.004569	5.257607	4.961359	4.830081	5.586211	5.47777
PF3D7_0628600	4.880463	4.856424	4.878544	5.051137	4.811976	5.048319
PF3D7_0628900	6.70076	6.819849	7.148245	7.403391	7.573255	8.135588
PF3D7_0629000	4.350656	5.059521	5.036209	5.049264	4.463162	6.041737
PF3D7_0629100	6.936446	6.905852	6.623446	6.705491	7.280741	6.877986
PF3D7_0629200	4.992737	5.630354	4.90044	4.753024	5.040083	4.610904
PF3D7_0629300	4.663047	6.142791	5.732791	7.09159	6.031387	4.915176
PF3D7_0629400	6.300823	6.17347	6.001214	6.310179	6.159203	5.599121
PF3D7_0629500	9.303827	8.438025	8.684848	7.810816	8.000626	8.204363
PF3D7_0629700	5.109567	5.392205	5.07014	5.07014	5.07014	5.051675
PF3D7_0629800	4.37424	4.688575	4.111897	4.665185	4.520837	4.506581
PF3D7_0630300	5.653671	5.977806	5.627636	5.810508	5.821886	5.885966
PF3D7_0630400	6.022995	6.487812	6.744828	7.091433	6.924908	6.328891
PF3D7_0630500	5.431107	4.663709	4.777328	4.283136	5.034318	4.946151
PF3D7_0630600	5.68722	5.388371	5.164772	5.441393	5.650524	6.026655
PF3D7_0630700	4.737631	4.827137	4.719902	4.773581	4.98023	5.097693
PF3D7_0630800	4.993984	5.540536	5.387027	5.34757	5.775415	6.054628
PF3D7_0630900	6.680638	6.12143	6.17579	6.001759	5.815363	5.727219
PF3D7_0631000	4.900058	4.832679	4.656343	5.186787	5.468274	5.32858
PF3D7_0631200	4.614973	4.363846	4.569228	4.79499	4.430451	5.75514
PF3D7_0631300	5.896618	6.152691	6.80164	6.419899	6.079002	6.079002
PF3D7_0631400	7.530669	5.790119	4.995219	4.743332	4.636961	5.076684
PF3D7_0631500	5.852238	5.232374	6.228025	5.48318	5.15205	6.260806
PF3D7_0631600	5.532752	4.87361	5.086976	4.982836	4.632119	5.195038
PF3D7_0631700	5.424733	4.659778	5.740508	5.39105	5.601235	5.513281
PF3D7_0631800	5.955113	5.546327	5.97233	5.721183	5.393854	6.133672
PF3D7_0631900	7.152855	4.923079	5.516312	5.362062	5.561147	5.690938
PF3D7_0632000	6.068829	5.318241	5.390217	5.394471	5.422518	5.854614
PF3D7_0632100	5.521235	5.665237	5.61155	5.353938	5.302451	5.919563
PF3D7_0632200	5.994715	5.776097	5.83654	6.114458	6.024769	6.783084
PF3D7_0632300	5.267202	4.480272	4.753986	4.982904	4.73704	5.130237
PF3D7_0632400	6.301564	5.98869	5.921612	6.380033	6.444477	6.004668
PF3D7_0632500	5.460478	5.342538	5.570506	5.455788	5.405799	5.674844
PF3D7_0632600	5.867784	5.516544	6.02669	6.60002	5.934932	5.816835
PF3D7_0632700	6.814594	6.627945	6.61035	6.389398	6.334942	6.038167
PF3D7_0632800	6.700507	6.468527	6.780854	6.491076	6.428002	6.83779
PF3D7_0700100	6.383951	6.262282	6.646729	6.475917	6.357425	6.990565
PF3D7_0700200	5.098974	4.798504	5.15062	4.910955	4.591401	5.810773
